StoreID;Regal;Regalmeter;Ebene;Reihenfolge
1042;21;17;4;102017004
1042;21;17;5;102017005
1042;21;17;6;102017006
1042;21;17;7;102017007
1042;21;17;8;102017008
1042;21;17;9;102017009
1042;21;18;0;102018000
1042;21;18;1;102018001
1042;21;18;2;102018002
1042;21;18;3;102018003
1042;21;18;4;102018004
1042;21;18;5;102018005
1042;21;18;6;102018006
1042;21;18;7;102018007
1042;21;18;8;102018008
1042;21;18;9;102018009
1042;21;19;0;102019000
1042;21;19;1;102019001
1042;21;19;2;102019002
1042;21;19;3;102019003
1042;21;19;4;102019004
1042;21;19;5;102019005
1042;21;19;6;102019006
1042;21;19;7;102019007
1042;21;19;8;102019008
1042;21;19;9;102019009
1042;21;20;0;102020000
1042;21;20;1;102020001
1042;21;20;2;102020002
1042;21;20;3;102020003
1042;21;20;4;102020004
1042;21;20;5;102020005
1042;21;20;6;102020006
1042;21;20;7;102020007
1042;21;20;8;102020008
1042;21;20;9;102020009
1042;21;21;0;102021000
1042;21;21;1;102021001
1042;21;21;2;102021002
1042;21;21;3;102021003
1042;21;21;4;102021004
1042;21;21;5;102021005
1042;21;21;6;102021006
1042;21;21;7;102021007
1042;21;21;8;102021008
1042;21;21;9;102021009
1042;21;22;0;102022000
1042;21;22;1;102022001
1042;21;22;2;102022002
1042;21;22;3;102022003
1042;21;22;4;102022004
1042;21;22;5;102022005
1042;21;22;6;102022006
1042;21;22;7;102022007
1042;21;22;8;102022008
1042;21;22;9;102022009
1042;21;23;0;102023000
1042;21;23;1;102023001
1042;21;23;2;102023002
1042;21;23;3;102023003
1042;21;23;4;102023004
1042;21;23;5;102023005
1042;21;23;6;102023006
1042;21;23;7;102023007
1042;21;23;8;102023008
1042;21;23;9;102023009
1042;21;24;0;102024000
1042;21;24;1;102024001
1042;21;24;2;102024002
1042;21;24;3;102024003
1042;21;24;4;102024004
1042;21;24;5;102024005
1042;21;24;6;102024006
1042;21;24;7;102024007
1042;21;24;8;102024008
1042;21;24;9;102024009
1042;21;25;0;102025000
1042;21;25;1;102025001
1042;21;25;2;102025002
1042;21;25;3;102025003
1042;21;25;4;102025004
1042;21;25;5;102025005
1042;21;25;6;102025006
1042;21;25;7;102025007
1042;21;25;8;102025008
1042;21;25;9;102025009
1042;22;0;0;103000000
1042;22;0;1;103000001
1042;22;0;2;103000002
1042;22;0;3;103000003
1042;22;0;4;103000004
1042;22;0;5;103000005
1042;22;0;6;103000006
1042;22;0;7;103000007
1042;22;0;8;103000008
1042;22;0;9;103000009
1042;22;1;0;103001000
1042;22;1;1;103001001
1042;22;1;2;103001002
1042;22;1;3;103001003
1042;22;1;4;103001004
1042;22;1;5;103001005
1042;22;1;6;103001006
1042;22;1;7;103001007
1042;22;1;8;103001008
1042;22;1;9;103001009
1042;22;2;0;103002000
1042;22;2;1;103002001
1042;22;2;2;103002002
1042;22;2;3;103002003
1042;22;2;4;103002004
1042;22;2;5;103002005
1042;22;2;6;103002006
1042;22;2;7;103002007
1042;22;2;8;103002008
1042;22;2;9;103002009
1042;22;3;0;103003000
1042;22;3;1;103003001
1042;22;3;2;103003002
1042;22;3;3;103003003
1042;22;3;4;103003004
1042;22;3;5;103003005
1042;22;3;6;103003006
1042;22;3;7;103003007
1042;22;3;8;103003008
1042;22;3;9;103003009
1042;22;4;0;103004000
1042;22;4;1;103004001
1042;22;4;2;103004002
1042;22;4;3;103004003
1042;22;4;4;103004004
1042;22;4;5;103004005
1042;22;4;6;103004006
1042;22;4;7;103004007
1042;22;4;8;103004008
1042;22;4;9;103004009
1042;22;5;0;103005000
1042;22;5;1;103005001
1042;22;5;2;103005002
1042;22;5;3;103005003
1042;22;5;4;103005004
1042;22;5;5;103005005
1042;22;5;6;103005006
1042;22;5;7;103005007
1042;22;5;8;103005008
1042;22;5;9;103005009
1042;22;6;0;103006000
1042;22;6;1;103006001
1042;22;6;2;103006002
1042;22;6;3;103006003
1042;22;6;4;103006004
1042;22;6;5;103006005
1042;22;6;6;103006006
1042;22;6;7;103006007
1042;22;6;8;103006008
1042;22;6;9;103006009
1042;22;7;0;103007000
1042;22;7;1;103007001
1042;22;7;2;103007002
1042;22;7;3;103007003
1042;22;7;4;103007004
1042;22;7;5;103007005
1042;22;7;6;103007006
1042;22;7;7;103007007
1042;22;7;8;103007008
1042;22;7;9;103007009
1042;22;8;0;103008000
1042;22;8;1;103008001
1042;22;8;2;103008002
1042;22;8;3;103008003
1042;22;8;4;103008004
1042;22;8;5;103008005
1042;22;8;6;103008006
1042;22;8;7;103008007
1042;22;8;8;103008008
1042;22;8;9;103008009
1042;22;9;0;103009000
1042;22;9;1;103009001
1042;22;9;2;103009002
1042;22;9;3;103009003
1042;22;9;4;103009004
1042;22;9;5;103009005
1042;22;9;6;103009006
1042;22;9;7;103009007
1042;22;9;8;103009008
1042;22;9;9;103009009
1042;22;10;0;103010000
1042;22;10;1;103010001
1042;22;10;2;103010002
1042;22;10;3;103010003
1042;22;10;4;103010004
1042;22;10;5;103010005
1042;22;10;6;103010006
1042;22;10;7;103010007
1042;22;10;8;103010008
1042;22;10;9;103010009
1042;22;11;0;103011000
1042;22;11;1;103011001
1042;22;11;2;103011002
1042;22;11;3;103011003
1042;22;11;4;103011004
1042;22;11;5;103011005
1042;22;11;6;103011006
1042;22;11;7;103011007
1042;22;11;8;103011008
1042;22;11;9;103011009
1042;22;12;0;103012000
1042;22;12;1;103012001
1042;22;12;2;103012002
1042;22;12;3;103012003
1042;22;12;4;103012004
1042;22;12;5;103012005
1042;22;12;6;103012006
1042;22;12;7;103012007
1042;22;12;8;103012008
1042;22;12;9;103012009
1042;22;13;0;103013000
1042;22;13;1;103013001
1042;22;13;2;103013002
1042;22;13;3;103013003
1042;22;13;4;103013004
1042;22;13;5;103013005
1042;22;13;6;103013006
1042;22;13;7;103013007
1042;22;13;8;103013008
1042;22;13;9;103013009
1042;22;14;0;103014000
1042;22;14;1;103014001
1042;22;14;2;103014002
1042;22;14;3;103014003
1042;22;14;4;103014004
1042;22;14;5;103014005
1042;22;14;6;103014006
1042;22;14;7;103014007
1042;22;14;8;103014008
1042;22;14;9;103014009
1042;22;15;0;103015000
1042;22;15;1;103015001
1042;22;15;2;103015002
1042;22;15;3;103015003
1042;22;15;4;103015004
1042;22;15;5;103015005
1042;22;15;6;103015006
1042;22;15;7;103015007
1042;22;15;8;103015008
1042;22;15;9;103015009
1042;22;16;0;103016000
1042;22;16;1;103016001
1042;22;16;2;103016002
1042;22;16;3;103016003
1042;22;16;4;103016004
1042;22;16;5;103016005
1042;22;16;6;103016006
1042;22;16;7;103016007
1042;22;16;8;103016008
1042;22;16;9;103016009
1042;22;17;0;103017000
1042;22;17;1;103017001
1042;22;17;2;103017002
1042;22;17;3;103017003
1042;22;17;4;103017004
1042;22;17;5;103017005
1042;22;17;6;103017006
1042;22;17;7;103017007
1042;22;17;8;103017008
1042;22;17;9;103017009
1042;22;18;0;103018000
1042;22;18;1;103018001
1042;22;18;2;103018002
1042;22;18;3;103018003
1042;22;18;4;103018004
1042;22;18;5;103018005
1042;22;18;6;103018006
1042;22;18;7;103018007
1042;22;18;8;103018008
1042;22;18;9;103018009
1042;22;19;0;103019000
1042;22;19;1;103019001
1042;22;19;2;103019002
1042;22;19;3;103019003
1042;22;19;4;103019004
1042;22;19;5;103019005
1042;22;19;6;103019006
1042;22;19;7;103019007
1042;22;19;8;103019008
1042;22;19;9;103019009
1042;22;20;0;103020000
1042;22;20;1;103020001
1042;22;20;2;103020002
1042;22;20;3;103020003
1042;22;20;4;103020004
1042;22;20;5;103020005
1042;22;20;6;103020006
1042;22;20;7;103020007
1042;22;20;8;103020008
1042;22;20;9;103020009
1042;22;21;0;103021000
1042;22;21;1;103021001
1042;22;21;2;103021002
1042;22;21;3;103021003
1042;22;21;4;103021004
1042;22;21;5;103021005
1042;22;21;6;103021006
1042;22;21;7;103021007
1042;22;21;8;103021008
1042;22;21;9;103021009
1042;22;22;0;103022000
1042;22;22;1;103022001
1042;22;22;2;103022002
1042;22;22;3;103022003
1042;22;22;4;103022004
1042;22;22;5;103022005
1042;22;22;6;103022006
1042;22;22;7;103022007
1042;22;22;8;103022008
1042;22;22;9;103022009
1042;22;23;0;103023000
1042;22;23;1;103023001
1042;22;23;2;103023002
1042;22;23;3;103023003
1042;22;23;4;103023004
1042;22;23;5;103023005
1042;22;23;6;103023006
1042;22;23;7;103023007
1042;22;23;8;103023008
1042;22;23;9;103023009
1042;22;24;0;103024000
1042;22;24;1;103024001
1042;22;24;2;103024002
1042;22;24;3;103024003
1042;22;24;4;103024004
1042;22;24;5;103024005
1042;22;24;6;103024006
1042;22;24;7;103024007
1042;22;24;8;103024008
1042;22;24;9;103024009
1042;22;25;0;103025000
1042;22;25;1;103025001
1042;22;25;2;103025002
1042;22;25;3;103025003
1042;22;25;4;103025004
1042;22;25;5;103025005
1042;22;25;6;103025006
1042;22;25;7;103025007
1042;22;25;8;103025008
1042;22;25;9;103025009
1042;23;0;0;104000000
1042;23;0;1;104000001
1042;23;0;2;104000002
1042;23;0;3;104000003
1042;23;0;4;104000004
1042;23;0;5;104000005
1042;23;0;6;104000006
1042;23;0;7;104000007
1042;23;0;8;104000008
1042;23;0;9;104000009
1042;23;1;0;104001000
1042;23;1;1;104001001
1042;23;1;2;104001002
1042;23;1;3;104001003
1042;23;1;4;104001004
1042;23;1;5;104001005
1042;23;1;6;104001006
1042;23;1;7;104001007
1042;23;1;8;104001008
1042;23;1;9;104001009
1042;23;2;0;104002000
1042;23;2;1;104002001
1042;23;2;2;104002002
1042;23;2;3;104002003
1042;23;2;4;104002004
1042;23;2;5;104002005
1042;23;2;6;104002006
1042;23;2;7;104002007
1042;23;2;8;104002008
1042;23;2;9;104002009
1042;23;3;0;104003000
1042;23;3;1;104003001
1042;23;3;2;104003002
1042;23;3;3;104003003
1042;23;3;4;104003004
1042;23;3;5;104003005
1042;23;3;6;104003006
1042;23;3;7;104003007
1042;23;3;8;104003008
1042;23;3;9;104003009
1042;23;4;0;104004000
1042;23;4;1;104004001
1042;23;4;2;104004002
1042;23;4;3;104004003
1042;23;4;4;104004004
1042;23;4;5;104004005
1042;23;4;6;104004006
1042;23;4;7;104004007
1042;23;4;8;104004008
1042;23;4;9;104004009
1042;23;5;0;104005000
1042;23;5;1;104005001
1042;23;5;2;104005002
1042;23;5;3;104005003
1042;23;5;4;104005004
1042;23;5;5;104005005
1042;23;5;6;104005006
1042;23;5;7;104005007
1042;23;5;8;104005008
1042;23;5;9;104005009
1042;23;6;0;104006000
1042;23;6;1;104006001
1042;23;6;2;104006002
1042;23;6;3;104006003
1042;23;6;4;104006004
1042;23;6;5;104006005
1042;23;6;6;104006006
1042;23;6;7;104006007
1042;23;6;8;104006008
1042;23;6;9;104006009
1042;23;7;0;104007000
1042;23;7;1;104007001
1042;23;7;2;104007002
1042;23;7;3;104007003
1042;23;7;4;104007004
1042;23;7;5;104007005
1042;23;7;6;104007006
1042;23;7;7;104007007
1042;23;7;8;104007008
1042;23;7;9;104007009
1042;23;8;0;104008000
1042;23;8;1;104008001
1042;23;8;2;104008002
1042;23;8;3;104008003
1042;23;8;4;104008004
1042;23;8;5;104008005
1042;23;8;6;104008006
1042;23;8;7;104008007
1042;23;8;8;104008008
1042;23;8;9;104008009
1042;23;9;0;104009000
1042;23;9;1;104009001
1042;23;9;2;104009002
1042;23;9;3;104009003
1042;23;9;4;104009004
1042;23;9;5;104009005
1042;23;9;6;104009006
1042;23;9;7;104009007
1042;23;9;8;104009008
1042;23;9;9;104009009
1042;23;10;0;104010000
1042;23;10;1;104010001
1042;23;10;2;104010002
1042;23;10;3;104010003
1042;23;10;4;104010004
1042;23;10;5;104010005
1042;23;10;6;104010006
1042;23;10;7;104010007
1042;23;10;8;104010008
1042;23;10;9;104010009
1042;23;11;0;104011000
1042;23;11;1;104011001
1042;23;11;2;104011002
1042;23;11;3;104011003
1042;23;11;4;104011004
1042;23;11;5;104011005
1042;23;11;6;104011006
1042;23;11;7;104011007
1042;23;11;8;104011008
1042;23;11;9;104011009
1042;23;12;0;104012000
1042;23;12;1;104012001
1042;23;12;2;104012002
1042;23;12;3;104012003
1042;23;12;4;104012004
1042;23;12;5;104012005
1042;23;12;6;104012006
1042;23;12;7;104012007
1042;23;12;8;104012008
1042;23;12;9;104012009
1042;23;13;0;104013000
1042;23;13;1;104013001
1042;23;13;2;104013002
1042;23;13;3;104013003
1042;23;13;4;104013004
1042;23;13;5;104013005
1042;23;13;6;104013006
1042;23;13;7;104013007
1042;23;13;8;104013008
1042;23;13;9;104013009
1042;23;14;0;104014000
1042;23;14;1;104014001
1042;23;14;2;104014002
1042;23;14;3;104014003
1042;23;14;4;104014004
1042;23;14;5;104014005
1042;23;14;6;104014006
1042;23;14;7;104014007
1042;23;14;8;104014008
1042;23;14;9;104014009
1042;23;15;0;104015000
1042;23;15;1;104015001
1042;23;15;2;104015002
1042;23;15;3;104015003
1042;23;15;4;104015004
1042;23;15;5;104015005
1042;23;15;6;104015006
1042;23;15;7;104015007
1042;23;15;8;104015008
1042;23;15;9;104015009
1042;23;16;0;104016000
1042;23;16;1;104016001
1042;23;16;2;104016002
1042;23;16;3;104016003
1042;23;16;4;104016004
1042;23;16;5;104016005
1042;23;16;6;104016006
1042;23;16;7;104016007
1042;23;16;8;104016008
1042;23;16;9;104016009
1042;23;17;0;104017000
1042;23;17;1;104017001
1042;23;17;2;104017002
1042;23;17;3;104017003
1042;23;17;4;104017004
1042;23;17;5;104017005
1042;23;17;6;104017006
1042;23;17;7;104017007
1042;23;17;8;104017008
1042;23;17;9;104017009
1042;23;18;0;104018000
1042;23;18;1;104018001
1042;23;18;2;104018002
1042;23;18;3;104018003
1042;23;18;4;104018004
1042;23;18;5;104018005
1042;23;18;6;104018006
1042;23;18;7;104018007
1042;23;18;8;104018008
1042;23;18;9;104018009
1042;23;19;0;104019000
1042;23;19;1;104019001
1042;23;19;2;104019002
1042;23;19;3;104019003
1042;23;19;4;104019004
1042;23;19;5;104019005
1042;23;19;6;104019006
1042;23;19;7;104019007
1042;23;19;8;104019008
1042;23;19;9;104019009
1042;23;20;0;104020000
1042;23;20;1;104020001
1042;23;20;2;104020002
1042;23;20;3;104020003
1042;23;20;4;104020004
1042;23;20;5;104020005
1042;23;20;6;104020006
1042;23;20;7;104020007
1042;23;20;8;104020008
1042;23;20;9;104020009
1042;23;21;0;104021000
1042;23;21;1;104021001
1042;23;21;2;104021002
1042;23;21;3;104021003
1042;23;21;4;104021004
1042;23;21;5;104021005
1042;23;21;6;104021006
1042;23;21;7;104021007
1042;23;21;8;104021008
1042;23;21;9;104021009
1042;23;22;0;104022000
1042;23;22;1;104022001
1042;23;22;2;104022002
1042;23;22;3;104022003
1042;23;22;4;104022004
1042;23;22;5;104022005
1042;23;22;6;104022006
1042;23;22;7;104022007
1042;23;22;8;104022008
1042;23;22;9;104022009
1042;23;23;0;104023000
1042;23;23;1;104023001
1042;23;23;2;104023002
1042;23;23;3;104023003
1042;23;23;4;104023004
1042;23;23;5;104023005
1042;23;23;6;104023006
1042;23;23;7;104023007
1042;23;23;8;104023008
1042;23;23;9;104023009
1042;23;24;0;104024000
1042;23;24;1;104024001
1042;23;24;2;104024002
1042;23;24;3;104024003
1042;23;24;4;104024004
1042;23;24;5;104024005
1042;23;24;6;104024006
1042;23;24;7;104024007
1042;23;24;8;104024008
1042;23;24;9;104024009
1042;23;25;0;104025000
1042;23;25;1;104025001
1042;23;25;2;104025002
1042;23;25;3;104025003
1042;23;25;4;104025004
1042;23;25;5;104025005
1042;23;25;6;104025006
1042;23;25;7;104025007
1042;23;25;8;104025008
1042;23;25;9;104025009
1042;24;25;0;104983500
1042;24;25;1;104983501
1042;24;25;2;104983502
1042;24;25;3;104983503
1042;24;25;4;104983504
1042;24;25;5;104983505
1042;24;25;6;104983506
1042;24;25;7;104983507
1042;24;25;8;104983508
1042;24;25;9;104983509
1042;24;24;0;104984500
1042;24;24;1;104984501
1042;24;24;2;104984502
1042;24;24;3;104984503
1042;24;24;4;104984504
1042;24;24;5;104984505
1042;24;24;6;104984506
1042;24;24;7;104984507
1042;24;24;8;104984508
1042;24;24;9;104984509
1042;24;23;0;104985500
1042;24;23;1;104985501
1042;24;23;2;104985502
1042;24;23;3;104985503
1042;24;23;4;104985504
1042;24;23;5;104985505
1042;24;23;6;104985506
1042;24;23;7;104985507
1042;24;23;8;104985508
1042;24;23;9;104985509
