StoreID;Regal;Regalmeter;Ebene;Reihenfolge
1021;126;25;00;100984500
1021;126;25;01;100984501
1021;126;25;02;100984502
1021;126;25;03;100984503
1021;126;25;04;100984504
1021;126;25;05;100984505
1021;126;25;06;100984506
1021;126;25;07;100984507
1021;126;25;08;100984508
1021;126;25;09;100984509
1021;126;24;00;100985500
1021;126;24;01;100985501
1021;126;24;02;100985502
1021;126;24;03;100985503
1021;126;24;04;100985504
1021;126;24;05;100985505
1021;126;24;06;100985506
1021;126;24;07;100985507
1021;126;24;08;100985508
1021;126;24;09;100985509
1021;126;23;00;100986500
1021;126;23;01;100986501
1021;126;23;02;100986502
1021;126;23;03;100986503
1021;126;23;04;100986504
1021;126;23;05;100986505
1021;126;23;06;100986506
1021;126;23;07;100986507
1021;126;23;08;100986508
1021;126;23;09;100986509
1021;126;22;00;100987500
1021;126;22;01;100987501
1021;126;22;02;100987502
1021;126;22;03;100987503
1021;126;22;04;100987504
1021;126;22;05;100987505
1021;126;22;06;100987506
1021;126;22;07;100987507
1021;126;22;08;100987508
1021;126;22;09;100987509
1021;126;21;00;100988500
1021;126;21;01;100988501
1021;126;21;02;100988502
1021;126;21;03;100988503
1021;126;21;04;100988504
1021;126;21;05;100988505
1021;126;21;06;100988506
1021;126;21;07;100988507
1021;126;21;08;100988508
1021;126;21;09;100988509
1021;126;20;00;100989500
1021;126;20;01;100989501
1021;126;20;02;100989502
1021;126;20;03;100989503
1021;126;20;04;100989504
1021;126;20;05;100989505
1021;126;20;06;100989506
1021;126;20;07;100989507
1021;126;20;08;100989508
1021;126;20;09;100989509
1021;126;19;00;100990500
1021;126;19;01;100990501
1021;126;19;02;100990502
1021;126;19;03;100990503
1021;126;19;04;100990504
1021;126;19;05;100990505
1021;126;19;06;100990506
1021;126;19;07;100990507
1021;126;19;08;100990508
1021;126;19;09;100990509
1021;126;18;00;100991500
1021;126;18;01;100991501
1021;126;18;02;100991502
1021;126;18;03;100991503
1021;126;18;04;100991504
1021;126;18;05;100991505
1021;126;18;06;100991506
1021;126;18;07;100991507
1021;126;18;08;100991508
1021;126;18;09;100991509
1021;126;17;00;100992500
1021;126;17;01;100992501
1021;126;17;02;100992502
1021;126;17;03;100992503
1021;126;17;04;100992504
1021;126;17;05;100992505
1021;126;17;06;100992506
1021;126;17;07;100992507
1021;126;17;08;100992508
1021;126;17;09;100992509
1021;126;16;00;100993500
1021;126;16;01;100993501
1021;126;16;02;100993502
1021;126;16;03;100993503
1021;126;16;04;100993504
1021;126;16;05;100993505
1021;126;16;06;100993506
1021;126;16;07;100993507
1021;126;16;08;100993508
1021;126;16;09;100993509
1021;126;15;00;100994500
1021;126;15;01;100994501
1021;126;15;02;100994502
1021;126;15;03;100994503
1021;126;15;04;100994504
1021;126;15;05;100994505
1021;126;15;06;100994506
1021;126;15;07;100994507
1021;126;15;08;100994508
1021;126;15;09;100994509
1021;126;14;00;100995500
1021;126;14;01;100995501
1021;126;14;02;100995502
1021;126;14;03;100995503
1021;126;14;04;100995504
1021;126;14;05;100995505
1021;126;14;06;100995506
1021;126;14;07;100995507
1021;126;14;08;100995508
1021;126;14;09;100995509
1021;126;13;00;100996500
1021;126;13;01;100996501
1021;126;13;02;100996502
1021;126;13;03;100996503
1021;126;13;04;100996504
1021;126;13;05;100996505
1021;126;13;06;100996506
1021;126;13;07;100996507
1021;126;13;08;100996508
1021;126;13;09;100996509
1021;126;12;00;100997500
1021;126;12;01;100997501
1021;126;12;02;100997502
1021;126;12;03;100997503
1021;126;12;04;100997504
1021;126;12;05;100997505
1021;126;12;06;100997506
1021;126;12;07;100997507
1021;126;12;08;100997508
1021;126;12;09;100997509
1021;126;11;00;100998500
1021;126;11;01;100998501
1021;126;11;02;100998502
1021;126;11;03;100998503
1021;126;11;04;100998504
1021;126;11;05;100998505
1021;126;11;06;100998506
1021;126;11;07;100998507
1021;126;11;08;100998508
1021;126;11;09;100998509
1021;126;10;00;100999500
1021;126;10;01;100999501
1021;126;10;02;100999502
1021;126;10;03;100999503
1021;126;10;04;100999504
1021;126;10;05;100999505
1021;126;10;06;100999506
1021;126;10;07;100999507
1021;126;10;08;100999508
1021;126;10;09;100999509
1021;127;00;00;101000000
1021;127;00;01;101000001
1021;127;00;02;101000002
1021;127;00;03;101000003
1021;127;00;04;101000004
1021;127;00;05;101000005
1021;127;00;06;101000006
1021;127;00;07;101000007
1021;127;00;08;101000008
1021;127;00;09;101000009
1021;126;09;00;101000500
1021;126;09;01;101000501
1021;126;09;02;101000502
1021;126;09;03;101000503
1021;126;09;04;101000504
1021;126;09;05;101000505
1021;126;09;06;101000506
1021;126;09;07;101000507
1021;126;09;08;101000508
1021;126;09;09;101000509
1021;127;01;00;101001000
1021;127;01;01;101001001
1021;127;01;02;101001002
1021;127;01;03;101001003
1021;127;01;04;101001004
1021;127;01;05;101001005
1021;127;01;06;101001006
1021;127;01;07;101001007
1021;127;01;08;101001008
1021;127;01;09;101001009
1021;126;08;00;101001500
1021;126;08;01;101001501
1021;126;08;02;101001502
1021;126;08;03;101001503
1021;126;08;04;101001504
1021;126;08;05;101001505
1021;126;08;06;101001506
1021;126;08;07;101001507
1021;126;08;08;101001508
1021;126;08;09;101001509
1021;127;02;00;101002000
1021;127;02;01;101002001
1021;127;02;02;101002002
1021;127;02;03;101002003
1021;127;02;04;101002004
1021;127;02;05;101002005
1021;127;02;06;101002006
1021;127;02;07;101002007
1021;127;02;08;101002008
1021;127;02;09;101002009
1021;126;07;00;101002500
1021;126;07;01;101002501
1021;126;07;02;101002502
1021;126;07;03;101002503
1021;126;07;04;101002504
1021;126;07;05;101002505
1021;126;07;06;101002506
1021;126;07;07;101002507
1021;126;07;08;101002508
1021;126;07;09;101002509
1021;127;03;00;101003000
1021;127;03;01;101003001
1021;127;03;02;101003002
1021;127;03;03;101003003
1021;127;03;04;101003004
1021;127;03;05;101003005
1021;127;03;06;101003006
1021;127;03;07;101003007
1021;127;03;08;101003008
1021;127;03;09;101003009
1021;126;06;00;101003500
1021;126;06;01;101003501
1021;126;06;02;101003502
1021;126;06;03;101003503
1021;126;06;04;101003504
1021;126;06;05;101003505
1021;126;06;06;101003506
1021;126;06;07;101003507
1021;126;06;08;101003508
1021;126;06;09;101003509
1021;127;04;00;101004000
1021;127;04;01;101004001
1021;127;04;02;101004002
1021;127;04;03;101004003
1021;127;04;04;101004004
1021;127;04;05;101004005
1021;127;04;06;101004006
1021;127;04;07;101004007
1021;127;04;08;101004008
1021;127;04;09;101004009
1021;126;05;00;101004500
1021;126;05;01;101004501
1021;126;05;02;101004502
1021;126;05;03;101004503
1021;126;05;04;101004504
1021;126;05;05;101004505
1021;126;05;06;101004506
1021;126;05;07;101004507
1021;126;05;08;101004508
1021;126;05;09;101004509
1021;127;05;00;101005000
1021;127;05;01;101005001
1021;127;05;02;101005002
1021;127;05;03;101005003
1021;127;05;04;101005004
1021;127;05;05;101005005
1021;127;05;06;101005006
1021;127;05;07;101005007
1021;127;05;08;101005008
1021;127;05;09;101005009
1021;126;04;00;101005500
1021;126;04;01;101005501
1021;126;04;02;101005502
1021;126;04;03;101005503
1021;126;04;04;101005504
1021;126;04;05;101005505
1021;126;04;06;101005506
1021;126;04;07;101005507
1021;126;04;08;101005508
1021;126;04;09;101005509
1021;127;06;00;101006000
1021;127;06;01;101006001
1021;127;06;02;101006002
1021;127;06;03;101006003
1021;127;06;04;101006004
1021;127;06;05;101006005
1021;127;06;06;101006006
1021;127;06;07;101006007
1021;127;06;08;101006008
1021;127;06;09;101006009
1021;126;03;00;101006500
1021;126;03;01;101006501
1021;126;03;02;101006502
1021;126;03;03;101006503
1021;126;03;04;101006504
1021;126;03;05;101006505
1021;126;03;06;101006506
1021;126;03;07;101006507
1021;126;03;08;101006508
1021;126;03;09;101006509
1021;127;07;00;101007000
1021;127;07;01;101007001
1021;127;07;02;101007002
1021;127;07;03;101007003
1021;127;07;04;101007004
1021;127;07;05;101007005
1021;127;07;06;101007006
1021;127;07;07;101007007
1021;127;07;08;101007008
1021;127;07;09;101007009
1021;126;02;00;101007500
1021;126;02;01;101007501
1021;126;02;02;101007502
1021;126;02;03;101007503
1021;126;02;04;101007504
1021;126;02;05;101007505
1021;126;02;06;101007506
1021;126;02;07;101007507
1021;126;02;08;101007508
1021;126;02;09;101007509
1021;127;08;00;101008000
1021;127;08;01;101008001
1021;127;08;02;101008002
1021;127;08;03;101008003
1021;127;08;04;101008004
1021;127;08;05;101008005
1021;127;08;06;101008006
1021;127;08;07;101008007
1021;127;08;08;101008008
1021;127;08;09;101008009
1021;126;01;00;101008500
1021;126;01;01;101008501
1021;126;01;02;101008502
1021;126;01;03;101008503
1021;126;01;04;101008504
1021;126;01;05;101008505
1021;126;01;06;101008506
1021;126;01;07;101008507
1021;126;01;08;101008508
1021;126;01;09;101008509
1021;127;09;00;101009000
1021;127;09;01;101009001
1021;127;09;02;101009002
1021;127;09;03;101009003
1021;127;09;04;101009004
1021;127;09;05;101009005
1021;127;09;06;101009006
1021;127;09;07;101009007
1021;127;09;08;101009008
1021;127;09;09;101009009
1021;126;00;00;101009500
1021;126;00;01;101009501
1021;126;00;02;101009502
1021;126;00;03;101009503
1021;126;00;04;101009504
1021;126;00;05;101009505
1021;126;00;06;101009506
1021;126;00;07;101009507
1021;126;00;08;101009508
1021;126;00;09;101009509
1021;127;10;00;101010000
1021;127;10;01;101010001
1021;127;10;02;101010002
1021;127;10;03;101010003
1021;127;10;04;101010004
1021;127;10;05;101010005
1021;127;10;06;101010006
1021;127;10;07;101010007
1021;127;10;08;101010008
1021;127;10;09;101010009
1021;127;11;00;101011000
1021;127;11;01;101011001
1021;127;11;02;101011002
1021;127;11;03;101011003
1021;127;11;04;101011004
1021;127;11;05;101011005
1021;127;11;06;101011006
1021;127;11;07;101011007
1021;127;11;08;101011008
1021;127;11;09;101011009
1021;127;12;00;101012000
1021;127;12;01;101012001
1021;127;12;02;101012002
1021;127;12;03;101012003
1021;127;12;04;101012004
1021;127;12;05;101012005
1021;127;12;06;101012006
1021;127;12;07;101012007
1021;127;12;08;101012008
1021;127;12;09;101012009
1021;127;13;00;101013000
1021;127;13;01;101013001
1021;127;13;02;101013002
1021;127;13;03;101013003
1021;127;13;04;101013004
1021;127;13;05;101013005
1021;127;13;06;101013006
1021;127;13;07;101013007
1021;127;13;08;101013008
1021;127;13;09;101013009
1021;127;14;00;101014000
1021;127;14;01;101014001
1021;127;14;02;101014002
1021;127;14;03;101014003
1021;127;14;04;101014004
1021;127;14;05;101014005
1021;127;14;06;101014006
1021;127;14;07;101014007
1021;127;14;08;101014008
1021;127;14;09;101014009
1021;127;15;00;101015000
1021;127;15;01;101015001
1021;127;15;02;101015002
1021;127;15;03;101015003
1021;127;15;04;101015004
1021;127;15;05;101015005
1021;127;15;06;101015006
1021;127;15;07;101015007
1021;127;15;08;101015008
1021;127;15;09;101015009
1021;127;16;00;101016000
1021;127;16;01;101016001
1021;127;16;02;101016002
1021;127;16;03;101016003
1021;127;16;04;101016004
1021;127;16;05;101016005
1021;127;16;06;101016006
1021;127;16;07;101016007
1021;127;16;08;101016008
1021;127;16;09;101016009
1021;127;17;00;101017000
1021;127;17;01;101017001
1021;127;17;02;101017002
1021;127;17;03;101017003
1021;127;17;04;101017004
1021;127;17;05;101017005
1021;127;17;06;101017006
1021;127;17;07;101017007
1021;127;17;08;101017008
1021;127;17;09;101017009
1021;127;18;00;101018000
1021;127;18;01;101018001
1021;127;18;02;101018002
1021;127;18;03;101018003
1021;127;18;04;101018004
1021;127;18;05;101018005
1021;127;18;06;101018006
1021;127;18;07;101018007
1021;127;18;08;101018008
1021;127;18;09;101018009
1021;127;19;00;101019000
1021;127;19;01;101019001
1021;127;19;02;101019002
1021;127;19;03;101019003
1021;127;19;04;101019004
1021;127;19;05;101019005
1021;127;19;06;101019006
1021;127;19;07;101019007
1021;127;19;08;101019008
1021;127;19;09;101019009
1021;127;20;00;101020000
1021;127;20;01;101020001
1021;127;20;02;101020002
1021;127;20;03;101020003
1021;127;20;04;101020004
1021;127;20;05;101020005
1021;127;20;06;101020006
1021;127;20;07;101020007
1021;127;20;08;101020008
1021;127;20;09;101020009
1021;127;21;00;101021000
1021;127;21;01;101021001
1021;127;21;02;101021002
1021;127;21;03;101021003
1021;127;21;04;101021004
1021;127;21;05;101021005
1021;127;21;06;101021006
1021;127;21;07;101021007
1021;127;21;08;101021008
1021;127;21;09;101021009
1021;127;22;00;101022000
1021;127;22;01;101022001
1021;127;22;02;101022002
1021;127;22;03;101022003
1021;127;22;04;101022004
1021;127;22;05;101022005
1021;127;22;06;101022006
1021;127;22;07;101022007
1021;127;22;08;101022008
1021;127;22;09;101022009
1021;127;23;00;101023000
1021;127;23;01;101023001
1021;127;23;02;101023002
1021;127;23;03;101023003
1021;127;23;04;101023004
1021;127;23;05;101023005
1021;127;23;06;101023006
1021;127;23;07;101023007
1021;127;23;08;101023008
1021;127;23;09;101023009
1021;127;24;00;101024000
1021;127;24;01;101024001
1021;127;24;02;101024002
1021;127;24;03;101024003
1021;127;24;04;101024004
1021;127;24;05;101024005
1021;127;24;06;101024006
1021;127;24;07;101024007
1021;127;24;08;101024008
1021;127;24;09;101024009
1021;127;25;00;101025000
1021;127;25;01;101025001
1021;127;25;02;101025002
1021;127;25;03;101025003
1021;127;25;04;101025004
1021;127;25;05;101025005
1021;127;25;06;101025006
1021;127;25;07;101025007
1021;127;25;08;101025008
1021;127;25;09;101025009
1021;129;25;00;101984500
1021;129;25;01;101984501
1021;129;25;02;101984502
1021;129;25;03;101984503
1021;129;25;04;101984504
1021;129;25;05;101984505
1021;129;25;06;101984506
1021;129;25;07;101984507
1021;129;25;08;101984508
1021;129;25;09;101984509
1021;129;24;00;101985500
1021;129;24;01;101985501
1021;129;24;02;101985502
1021;129;24;03;101985503
1021;129;24;04;101985504
1021;129;24;05;101985505
1021;129;24;06;101985506
1021;129;24;07;101985507
1021;129;24;08;101985508
1021;129;24;09;101985509
1021;129;23;00;101986500
1021;129;23;01;101986501
1021;129;23;02;101986502
1021;129;23;03;101986503
1021;129;23;04;101986504
1021;129;23;05;101986505
1021;129;23;06;101986506
1021;129;23;07;101986507
1021;129;23;08;101986508
1021;129;23;09;101986509
1021;129;22;00;101987500
1021;129;22;01;101987501
1021;129;22;02;101987502
1021;129;22;03;101987503
1021;129;22;04;101987504
1021;129;22;05;101987505
1021;129;22;06;101987506
1021;129;22;07;101987507
1021;129;22;08;101987508
1021;129;22;09;101987509
